Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
indian woven blankets,50,50,30,24,0.44,https://www.wayfair.com/decor-pillows/pdp/crover-dga-native-american-flannel-blanket-dvtz1043.html,0,0,0.00,1,8720000,"[14,14,14,14,14,14,0,0,78,78,14,14]",2023-04-13,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
used full mattress and box spring,50,50,20,46,1.00,https://www.wayfair.com/keyword.php?keyword=full+size+bed+frames+for+mattress+and+box+springs,0,0,0.00,1,47800000,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-07,"Local pack, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
tylza wine and beverage cooler,13,13,40,22,0.92,https://www.wayfair.com/kitchen-tabletop/pdp/tylza-2343-18-bottle-and-57-can-wine-and-beverage-lovers-collection-dual-zone-built-in-wine-beverage-refrigerator-in-stainless-steel-w008309545.html,0,0,0.00,1,80,"[18,36,18,63,63,18,18,100,18,18,100,18]",2023-04-07,"Image pack, Site links, Video, Image, Shopping ads, People also ask, Indented, Related searches",commercial,Organic
tylza wine and beverage cooler,12,12,40,22,0.92,https://www.wayfair.com/kitchen-tabletop/sb1/tylza-wine-refrigerators-c419679-a7066~67568.html,0,0,0.00,1,80,"[18,36,18,63,63,18,18,100,18,18,100,18]",2023-04-07,"Image pack, Site links, Video, Image, Shopping ads, People also ask, Indented, Related searches",commercial,Organic
bungalow home and life,98,98,30,23,0.00,https://www.wayfair.com/decor-pillows/pdp/bungalow-rose-cotton-klimt-tree-of-life-wall-hanging-w002963114.html,0,0,0.00,0,47200000,"[7,7,7,7,7,7,42,7,7,7,7,7]",2023-03-27,"Knowledge panel, Image pack, Video, FAQ",informational,Organic
black medallion rug,4,6,70,16,0.73,https://www.wayfair.com/keyword.php?keyword=black%2Bmedallion%2Barea%2Brug,3,0,2.00,1,99,"[52,23,29,29,41,64,52,41,64,29,11,11]",2023-04-16,"Image pack, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
63 inch countertop,2,2,20,19,1.14,https://www.wayfair.com/home-improvement/sbs/sink-included-vanity-tops-c527057-q~63%20inch%20bathroom-a150764~492977.html,2,0,3.00,1,8600000,"[14,9,9,9,9,9,9,9,9,9,9,9]",2023-03-22,"Image pack, Video, Image, People also ask",transactional,Organic
63 inch countertop,1,1,20,19,1.14,https://www.wayfair.com/keyword.php?keyword=63+inch+bathroom+countertop,4,0,5.00,1,8600000,"[14,9,9,9,9,9,9,9,9,9,9,9]",2023-03-22,"Image pack, Video, Image, People also ask",transactional,Organic
hard plastic floating cooler,17,17,40,24,0.00,https://www.wayfair.com/keyword.php?keyword=floating+cooler,0,0,0.00,0.96,5620000,"[18,18,18,100,100,100,18,18,18,18,18,18]",2023-03-29,"Image pack, Site links, Image, AdWords bottom, People also ask",commercial,Organic
14 ft carpet runners for hall,2,2,70,16,0.80,https://www.wayfair.com/keyword.php?keyword=14+ft+long+hallway+rug+runners,9,0,7.00,1,95,"[18,18,18,3,5,3,15,18,18,3,3,3]",2023-04-01,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
stained glass dragonflies,9,9,170,25,0.29,https://www.wayfair.com/decor-pillows/sbs/stained-glass-panels-c531062-q~dragonfly.html,4,0,1.00,1,605000,"[66,44,66,54,54,0,8,8,8,5,5,8]",2023-03-26,"Image pack, Site links, Video, Image","commercial, informational",Organic
elegant ornaments,3,3,140,24,0.00,https://www.wayfair.com/keyword.php?keyword=elegant+ornaments,11,0,0.00,0.89,25300000,"[2,2,2,2,2,3,5,12,81,54,10,2]",2023-03-27,"Image pack, Site links, Video, Image",commercial,Organic
delta trinsic polished nickel,17,17,20,14,2.66,https://www.wayfair.com/keyword.php?keyword=brushed+nickel+delta+faucet,0,0,0.00,1,65,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-02,"Site links, Video, Image, AdWords bottom, Shopping ads, People also ask",commercial,Organic
stone console table with storage,4,4,20,11,1.55,https://www.wayfair.com/furniture/sb1/slate-stone-console-tables-c414605-a3795~467835.html,1,0,2.00,1,30100000,"[1,0,0,0,0,0,0,0,0,0,0,0]",2023-03-23,"Image pack, Image",commercial,Organic
jacques le moyne,73,73,110,27,0.53,https://www.wayfair.com/decor-pillows/pdp/breakwater-bay-antique-maps-of-florida-and-cuba-jacques-le-moyne-1588-by-jacques-le-moyne-de-morgues-graphic-art-on-canvas-izn10086.html,0,0,0.00,0.5,800000,"[52,52,80,52,33,52,80,66,66,33,42,100]",2023-04-12,"Knowledge panel, Site links, Video, People also ask, Indented, Related searches","informational, transactional",Organic
trailer bathtub faucet,14,14,30,39,0.40,https://www.wayfair.com/keyword.php?keyword=mobile+home+bathtub+faucet,0,0,0.00,1,2120000,"[57,0,57,57,57,71,42,28,28,28,71,71]",2023-03-24,"Video, Image, AdWords bottom, People also ask",commercial,Organic
bulk note cards,35,35,50,16,2.23,https://www.wayfair.com/home/pdp/outshine-co-outshine-blank-note-cards-with-envelopes-in-cute-storage-box-bulk-blank-cards-with-envelopes-all-occasion-greeting-cards-thank-you-cards-birthday-cards-ouco1001.html,0,0,0.00,1,67000000,"[23,23,17,23,17,17,11,64,29,17,64,23]",2023-04-08,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
ceiling tiles gold,4,4,20,19,1.07,https://www.wayfair.com/home-improvement/sb1/gold-ceiling-tiles-c1853903-a122955~386050.html,0,0,0.00,1,40,"[0,0,0,0,0,0,0,0,0,100,0,0]",2023-04-07,"Image pack, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
samsung water filter for rf263beaesr,27,27,20,20,0.85,https://www.wayfair.com/appliances/pdp/mist-da29-00020b-replacement-refrigerator-water-filter-compatible-with-samsung-models-rf263beaesr-mttm1036.html,0,0,0.00,1,72,"[81,0,0,0,0,0,0,0,0,0,0,0]",2023-03-29,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
falconet,100,100,390,50,0.00,https://www.wayfair.com/furniture/pdp/latitude-run-falconet-2-drawer-lateral-filing-cabinet-w002717501.html,0,0,0.00,0,1500000,"[54,54,44,44,66,100,44,54,44,23,19,54]",2023-04-04,"Knowledge panel, Video, Image, People also ask","informational, transactional",Organic
dinner plates size,6,6,40,29,1.18,https://www.wayfair.com/sca/ideas-and-advice/guides/types-of-plates-for-your-table-T11160,0,0,0.00,1,42300000,"[29,17,17,29,11,0,0,29,29,29,29,29]",2023-04-08,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
stained glass window treatments,14,14,40,63,0.76,https://www.wayfair.com/keyword.php?keyword=stained+glass+window+film,0,0,0.00,1,65,"[100,18,18,18,18,100,18,18,18,18,100,18]",2023-04-09,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
wall st bull statue,18,18,30,49,0.00,https://www.wayfair.com/keyword.php?keyword=wall+street+bull+statue,0,0,0.00,1,18100000,"[7,5,5,5,5,5,5,5,28,5,5,5]",2023-03-23,"Knowledge panel, Image pack, Site links, Video, Image, Video Carousel, People also ask, FAQ",informational,Organic
camper toys for toddlers,39,39,30,32,0.00,https://www.wayfair.com/keyword.php?keyword=step2+kids+camper,0,0,0.00,0,7060000,"[3,12,0,6,15,9,6,21,34,21,0,0]",2023-03-30,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
picture silent,53,53,30,36,0.00,https://www.wayfair.com/decor-pillows/pdp/house-of-hampton-silent-movie-the-end-framed-textual-art-w001943620.html,0,0,0.00,0.32,950000000,"[18,18,36,100,0,18,18,18,18,0,18,18]",2023-04-02,"Image pack, Site links, Image, Video Carousel",informational,Organic
baseball card display cases,29,29,90,20,0.33,https://www.wayfair.com/keyword.php?keyword=trading+card+display+case+wall,0,0,0.00,1,91,"[43,28,65,53,43,0,21,21,15,12,9,21]",2023-03-31,"Video, Image",commercial,Organic
house of lamps & shades,24,24,110,23,0.80,https://www.wayfair.com/lighting/sb2/medium-house-of-hampton-lamp-shades-c1801922-a1391~37313-a149530~487268.html,0,0,0.00,0.57,22800000,"[64,64,64,64,64,64,64,82,64,64,100,11]",2023-04-09,"Local pack, Image pack, Site links, Image, FAQ, Indented, Related searches","informational, transactional",Organic
washable mop,9,9,170,25,0.29,https://www.wayfair.com/storage-organization/sb1/machine-washable-mops-c246529-a151222~495367.html,4,0,1.00,1,4030000,"[65,53,65,53,65,65,53,65,53,53,53,53]",2023-03-31,"Image pack, Site links, Video, Image, Video Carousel, People also ask, FAQ",commercial,Organic
bamboo flush mount ceiling light,7,7,20,18,1.99,https://www.wayfair.com/keyword.php?keyword=bamboo+ceiling+light,0,0,1.00,1,72,"[14,14,14,14,14,14,14,14,14,14,14,14]",2023-03-30,"Image pack, Video, Image, People also ask",informational,Organic
are shark vacuum filters washable,23,23,30,28,0.00,https://www.wayfair.com/keyword.php?keyword=plastic+washable+shark+vacuum+filters,0,0,0.00,0.48,1810000,"[14,14,14,9,23,19,9,14,19,14,19,9]",2023-03-27,"Image pack, Site links, Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
corn hole hole dimensions,42,39,30,42,0.00,https://www.wayfair.com/keyword.php?keyword=regulation+size+corn+hole+game,0,0,0.00,0.36,9690000,"[18,18,18,100,100,18,18,18,18,18,18,18]",2023-04-17,"Video, Featured snippet, Image, Indented, Related searches",informational,Organic
binturong plush,31,31,90,19,0.00,https://www.wayfair.com/bed-bath/pdp/coma-inducer-nocturnal-binturong-striped-oversized-comforter-set-aaow2393.html,0,0,0.00,0.17,66,"[100,50,50,78,100,78,50,35,50,64,50,64]",2023-04-10,"Image pack, Video, Image, AdWords bottom, Indented, Related searches",informational,Organic
coffee brown wallpaper,32,32,90,20,0.00,https://www.wayfair.com/decor-pillows/pdp/graham-brown-mccubbin-coffee-shop-33-l-x-205-w-wallpaper-roll-w001058963.html,0,0,0.00,0.93,100,"[78,78,78,78,64,64,50,100,64,78,35,78]",2023-03-21,"Image pack, Reviews, Image",informational,Organic
silk flowers and plants,3,3,30,47,0.60,https://www.wayfair.com/decor-pillows/cat/flowers-plants-c477256.html,2,0,1.00,1,40900000,"[60,40,80,60,80,60,80,40,40,60,40,60]",2023-03-23,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
fine dining room tables,12,12,20,46,1.43,https://www.wayfair.com/home/sb1/9-piece-modern-formal-dining-sets-l474-a1269~2227.html,0,0,0.00,1,147000000,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-04-08,"Local pack, Image pack, Site links, Image, Indented, Related searches",commercial,Organic
electric gaming chair with monitor,13,13,30,44,0.00,https://www.wayfair.com/keyword.php?keyword=gaming+chair+with+monitor,0,0,0.00,0.95,94,"[22,22,100,22,44,55,22,22,22,22,22,22]",2023-04-02,"Image pack, Site links, Video, Image",commercial,Organic
biometric rifle gun safe,9,9,90,25,1.29,https://www.wayfair.com/storage-organization/sb2/biometric-gun-safes-c1775204-a2042~7407-a2742~270214.html,2,0,2.00,0.57,95,"[64,64,28,64,78,100,50,64,78,78,78,100]",2023-03-29,"Image pack, Video, Image, FAQ",commercial,Organic
milling vise drill press,51,51,260,22,0.28,https://www.wayfair.com/storage-organization/pdp/wfx-utility-cross-slide-vise-drill-press-vise-3inch-drill-press-metal-milling-2-way-x-y-benchtop-wood-working-clamp-machine-w010666882.html,0,0,0.00,1,96,"[100,81,54,43,0,54,43,54,54,66,66,0]",2023-04-06,"Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask",commercial,Organic
nickelodeon at night,26,26,140,55,0.00,https://www.wayfair.com/lighting/pdp/nickelodeon-night-light-nkk10014.html,0,0,0.00,0,29400000,"[3,21,0,0,26,32,2,0,21,0,21,21]",2023-04-12,"Knowledge panel, Site links, Video, Video Carousel, People also ask, Indented, Related searches",informational,Organic
microwave oven sales,19,19,170,54,0.61,https://www.wayfair.com/appliances/sb1/microwaves-on-sale-c419246-a69633~8.html,0,0,0.00,1,80600000,"[39,26,59,21,26,1,4,3,7,17,4,5]",2023-04-16,"Site links, Image, People also ask, FAQ, Indented, Popular products, Related searches",transactional,Organic
black outdoor dining chair,5,5,210,32,2.08,https://www.wayfair.com/outdoor/sb1/black-patio-dining-chairs-c416229-a71816~264975.html,7,0,15.00,1,123000000,"[20,16,31,25,13,13,8,4,2,2,2,3]",2023-04-07,"Image pack, Image, AdWords top, AdWords bottom, Shopping ads, FAQ, Related searches",commercial,Organic
assigned parking signs,69,69,30,30,3.52,https://www.wayfair.com/facilities-maintenance/pdp/signmission-parking-restriction-sign-assigned-parking-only-unauthorized-vehicles-towed-at-owner-expense-with-graphic23374-ikso5398.html,0,0,0.00,1,10100000,"[12,5,7,5,7,5,5,5,5,5,5,10]",2023-04-13,"Image pack, Video, Image, AdWords top, Indented, Related searches",commercial,Organic
zero radius stainless steel sink,5,5,320,7,0.88,https://www.wayfair.com/keyword.php?keyword=zero+radius+undermount+sink,14,0,12.00,1,2550000,"[100,2,2,24,0,0,1,0,0,1,0,0]",2023-03-25,"Video, Image, People also ask, FAQ",commercial,Organic
painting alone together,58,58,40,2,0.00,https://www.wayfair.com/decor-pillows/pdp/east-urban-home-alone-together-by-julie-ahmad-wrapped-canvas-painting-print-ebnw5648.html,0,0,0.00,0.75,91300000,"[23,11,100,11,11,11,82,11,11,11,11,11]",2023-03-23,"Image pack, Image, Video Carousel, People also ask",informational,Organic
lucite stair railings,5,5,20,17,1.70,https://www.wayfair.com/keyword.php?keyword=stair+handrail+lucite,0,0,1.00,1,61,"[42,42,0,0,42,42,71,42,42,28,28,28]",2023-03-25,"Image pack, Video, Image",commercial,Organic
dry erase marker holder,12,12,390,28,0.65,https://www.wayfair.com/keyword.php?keyword=dry%2Berase%2Bmarker%2Bholder,3,0,2.00,1,90,"[81,54,54,54,54,81,54,54,44,35,66,66]",2023-04-08,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
white zline range,42,42,20,20,2.91,https://www.wayfair.com/brand/sb2/gas-white-zline-kitchen-and-bath-ranges-c1875610-a8134~26113-a129891~430798.html,0,0,0.00,1,71,"[50,50,50,50,50,50,50,50,50,50,50,50]",2023-04-07,"Image pack, Video, Image, AdWords top, People also ask, Indented, Related searches",commercial,Organic
blank recipe cards,23,23,480,50,0.34,https://www.wayfair.com/keyword.php?keyword=recipe+cards,0,0,0.00,1,22600000,"[48,48,39,39,39,39,39,48,72,72,39,39]",2023-04-04,"Image pack, Site links, Video, Image, People also ask","commercial, informational",Organic
am quotes,19,19,390,35,1.44,https://www.wayfair.com/decor-pillows/pdp/trinx-quotes-about-self-loved-i-am-enough-i-am-worthy-of-love-and-respect-i-am-loved-wrapped-canvas-graphic-art-w003189877.html,1,0,1.00,1,1570000000,"[0,0,0,0,0,1,7,2,0,4,100,3]",2023-04-09,"Image pack, Image, Indented, Related searches",informational,Organic
grilling light,16,16,110,35,0.31,https://www.wayfair.com/keyword.php?keyword=bbq+grill+lights,0,0,0.00,1,59100000,"[10,2,1,2,0,0,0,5,20,24,6,6]",2023-04-10,"Image pack, Site links, Video, Image, FAQ, Recipes, Related searches",commercial,Organic
acorn table for sale,19,19,20,3,1.12,https://www.wayfair.com/keyword.php?keyword=acorn+dining+table,0,0,0.00,0.97,12600000,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-03-27,"Image pack, Image, People also ask",transactional,Organic
acorn table for sale,18,18,20,3,1.12,https://www.wayfair.com/keyword.php?keyword=acorn+coffee+table,0,0,0.00,0.97,12600000,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-03-27,"Image pack, Image, People also ask",transactional,Organic
harry ron,42,42,140,40,0.00,https://www.wayfair.com/furniture/pdp/advanced-graphics-harry-potter-ron-hermione-harry-cardboard-stand-up-adv1791.html,0,0,0.00,0,87800000,"[66,66,66,52,66,66,66,52,80,80,80,66]",2023-04-07,"Knowledge panel, Video, Image, Indented, Related searches",informational,Organic
30 qt turkey fryer,28,28,260,31,0.45,https://www.wayfair.com/keyword.php?keyword=30+qt+stainless+turkey+fryer,0,0,0.00,0.98,2090000,"[7,5,3,4,4,5,5,8,84,16,5,3]",2023-03-25,"Video, Image, People also ask",commercial,Organic
fold napkin into fan,42,42,170,34,0.00,https://www.wayfair.com/sca/ideas-and-advice/entertaining/etiquette-training-basic-napkin-folding-methods-T5367,0,0,0.00,0.89,2310000,"[0,0,0,0,18,100,100,66,0,2,100,66]",2023-04-06,"Reviews, Video, Featured snippet, People also ask",informational,Organic
readymade modular kitchen,30,30,40,54,0.00,https://www.wayfair.com/keyword.php?keyword=modular+kitchen+cabinets,0,0,0.00,1,1000000,"[42,0,28,28,28,28,57,100,100,57,100,71]",2023-03-21,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
decanter with etched ship,44,44,30,12,0.00,https://www.wayfair.com/decor-pillows/pdp/longshore-tides-hetherton-large-etched-world-84-oz-globe-decanter-wisv1002.html,0,0,0.00,1,1490000,"[0,0,0,0,0,0,0,0,18,100,100,100]",2023-04-13,"Shopping ads, People also ask, Indented, Related searches","commercial, informational",Organic
over toilet ladder storage,4,4,210,32,0.39,https://www.wayfair.com/keyword.php?keyword=over+toilet+ladder+shelf,13,0,5.00,1,73,"[43,35,35,43,6,43,54,43,35,54,66,4]",2023-04-01,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
3d panels walls,5,5,170,43,0.41,https://www.wayfair.com/home-improvement/sb1/3d-wall-panels-wall-paneling-c1864446-a150084~489570.html,7,0,3.00,1,98,"[0,0,0,0,0,0,0,0,0,0,100,0]",2023-03-25,"Image pack, Site links, Video, Image","commercial, informational",Organic
wire shelve liner,11,11,70,52,0.75,https://www.wayfair.com/keyword.php?keyword=wire+shelf+liners,1,0,0.00,1,85,"[0,0,0,0,0,100,0,0,0,0,0,0]",2023-03-27,"Video, Image, People also ask",commercial,Organic
window mounted greenhouse,8,8,30,25,0.71,https://www.wayfair.com/keyword.php?keyword=window+greenhouse+kit,0,0,0.00,1,4870000,"[19,9,9,9,9,14,9,9,14,9,23,23]",2023-04-11,"Image pack, Video, Image, Indented, Related searches",informational,Organic
c blu height,30,30,70,8,0.00,https://www.wayfair.com/furniture/pdp/blu-dot-swole-small-table-bld1951.html,0,0,0.00,0,37500000,"[0,0,0,35,64,78,50,50,78,78,100,78]",2023-04-03,"Video, People also ask",informational,Organic
printed cotton pillowcases,5,5,20,19,1.09,https://www.wayfair.com/keyword.php?keyword=printed+pillow+cases,0,0,0.00,1,96,"[100,50,50,50,50,50,50,50,50,50,50,50]",2023-03-21,"Image pack, Video, Image, People also ask",transactional,Organic
paper clips holder,6,6,50,17,0.44,https://www.wayfair.com/storage-organization/sb1/paper-clip-holder-desktop-organization-c251687-a38754~160907.html,1,0,0.00,1,23500000,"[18,0,0,0,100,0,0,0,0,0,0,0]",2023-04-16,"Image pack, Image, Indented, Popular products, Related searches",commercial,Organic
lamp shade sizes chart,65,65,210,27,0.45,https://www.wayfair.com/sca/ideas-and-advice/guides/how-to-measure-lamp-shades-T20673,0,0,0.00,1,8690000,"[81,81,18,11,15,28,23,23,23,18,54,28]",2023-03-26,"Image pack, Site links, Video, Image, People also ask, FAQ","commercial, informational",Organic
nitro coffee machine,37,37,590,32,0.47,https://www.wayfair.com/kitchen-tabletop/pdp/u-line-nitro-coffee-machine-ulne1807.html,0,0,0.00,1,10700000,"[81,81,100,81,81,66,54,54,66,100,81,44]",2023-04-03,"Image, People also ask, FAQ",commercial,Organic
theater love seats,1,1,260,40,1.62,https://www.wayfair.com/furniture/sb1/loveseat-theater-seating-c413910-a75305~275599.html,64,0,104.00,1,133000000,"[54,44,9,6,54,66,12,36,29,29,15,36]",2023-03-23,"Site links, Video, Image, People also ask",commercial,Organic
