Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
vintage coffee dispenser,35,35,30,26,0.00,https://poshmark.com/listing/Vintage-Coffee-Filter-Dispenser-NEW-IN-BOX-5e7fa7b2138e18d63b61d36e,0,0,0.00,1,10100000,"[18,18,18,18,18,18,18,100,18,18,18,18]",2023-04-05,"Image pack, Site links, Video, Image",commercial,Organic
dog stormtrooper costume,30,30,40,23,0.22,https://poshmark.com/listing/Star-Wars-Stormtrooper-pet-costume-Small-NWOT-63d53bf6bd06292e71ddc99d,0,0,0.00,1,95,"[0,0,5,11,11,17,52,82,100,0,0,5]",2023-03-13,"Image pack, Video, Image",informational,Organic
winter is coming ugly sweater,24,24,30,14,0.00,https://poshmark.com/browse/game-of-thrones-sweater,0,0,0.00,1,97,"[0,18,18,18,18,18,0,18,18,27,100,18]",2023-03-13,"Site links, Video, People also ask",informational,Organic
woman jean jacket,91,91,590,58,0.73,https://poshmark.com/category/Women-Jackets_&_Coats-Jean_Jackets,0,0,0.00,1,122000000,"[36,3,54,20,20,24,24,24,20,16,8,16]",2023-03-29,"Image pack, Image",commercial,Organic
men blue g shock watches,11,11,90,15,0.43,https://poshmark.com/brand/G_Shock-Women-Accessories-Watches--color-Blue,1,0,0.00,1,96,"[0,100,0,80,80,0,34,0,34,0,0,65]",2023-03-17,"Image pack, Video, Image, People also ask, FAQ",informational,Organic
hei hei chicken toy,15,15,110,23,0.19,https://poshmark.com/listing/Just-Play-Disney-Moana-Hei-Hei-The-Rooster-Chicken-Plush-Doll-NWOT-63868a2992e491abe9674527,0,0,0.00,1,25,"[34,34,42,42,26,42,42,42,42,42,53,42]",2023-03-16,"Image pack, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
mark seedall,88,88,320,12,0.00,https://poshmark.com/listing/American-Seed-All-Natural-Fiber-Biodegradable-Seed-Starter-Pots-Set-of-2-NWT-620558e9ff7c5adae4550f88,0,0,0.00,0,140000,"[0,1,10,100,1,1]",2023-03-22,"Image pack, Site links, Video",informational,Organic
baseball pants grey with blue piping,37,37,40,12,0.29,https://poshmark.com/browse/mens-under-armour-baseball-pants,0,0,0.00,1,60,"[100,100,100,18,18,18,18,0,18,18,18,18]",2023-03-16,"Image pack, Site links, Video, Image, AdWords bottom, Shopping ads, People also ask","informational, transactional",Organic
bratz pajama pants,11,11,30,16,0.00,https://poshmark.com/browse/kids-bratz-pajamas,0,0,0.00,1,45,"[27,18,18,18,18,18,18,27,18,27,100,18]",2023-03-14,"Image pack, Video, Image",commercial,Organic
santa sack large,87,87,140,25,0.00,https://poshmark.com/listing/Christmas-bags-Santa-Sack-Large-Canvas-Gift-Bag-639891acbd66cd8de5d3ecae,0,0,0.00,1,17700000,"[0,0,0,0,0,0,0,0,0,100,0,0]",2023-03-26,"Image pack, Video, Image",commercial,Organic
propet rebel bootie,21,0,20,13,0.87,https://poshmark.com/brand/Propet-Women-Shoes-Ankle_Boots_&_Booties,0,0,0.00,1,46,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-08,"Video, Image, Indented, Popular products, Related searches",commercial,Organic
nike court leopard,14,14,40,21,0.00,https://poshmark.com/listing/Nike-Court-Vision-Low-Sneaker-Leopard-Print-6167455e88cce3fdc9ebede3,0,0,0.00,0.97,49,"[6,3,3,3,3,3,3,3,5,5,18,18]",2023-03-15,"Image pack, Video, Image, People also ask","informational, transactional",Organic
crop rash guard swimsuit,5,5,50,16,1.31,https://poshmark.com/browse/crop-rash-guard-swimsuit,2,0,2.00,1,3470000,"[27,100,100,100,100,18,18,18,18,18,18,18]",2023-03-13,"Image pack, Video, Image, People also ask",commercial,Organic
clarks mary jane shoes ladies,3,3,30,32,0.00,https://poshmark.com/browse/clarks-mary-jane-shoes,2,0,0.00,1,54,"[0,11,11,23,0,23,11,23,52,11,11,11]",2023-04-05,"Video, Image",commercial,Organic
howard miller clocks value,39,39,50,27,0.21,https://poshmark.com/brand/howard%20miller,0,0,0.00,1,62,"[14,35,21,21,28,28,28,35,64,64,64,100]",2023-03-14,"Site links, Video, Image, People also ask",commercial,Organic
retired alex and ani bracelets,2,2,70,32,0.63,https://poshmark.com/browse/discontinued-alex-and-ani-bracelets,9,0,5.00,1,57,"[100,52,64,82,23,29,17,17,17,23,23,5]",2023-04-02,"Image pack, Video, Image, People also ask",commercial,Organic
retired alex and ani bracelets,1,1,70,32,0.63,https://poshmark.com/browse/retired-alex-and-ani-bracelets,17,0,10.00,1,57,"[100,52,64,82,23,29,17,17,17,23,23,5]",2023-04-02,"Image pack, Video, Image, People also ask",commercial,Organic
minnie mouse disney costume,15,15,140,34,0.16,https://poshmark.com/browse/kids-disney-minnie-mouse-costume,0,0,0.00,1,90,"[11,5,7,4,7,14,39,48,7,4,5,3]",2023-04-03,"Image pack, Video, Image",commercial,Organic
mamas boutique,42,42,20,25,1.43,https://poshmark.com/brand/Mamas%20boutique,0,0,0.00,0.9,6100000,"[27,18,18,18,18,18,18,100,9,0,0,0]",2023-03-19,"Site links, Video, Image, FAQ",commercial,Organic
nafese squishmallow,9,9,50,23,0.00,https://poshmark.com/listing/Nafese-the-Dinosaur-Squishmallow-Plush-Stuffed-AnimalBAM-Exclusive-61bd0da17ec30c692e181c4c,1,0,0.00,0.58,22,"[23,18,11,8,11,6,5,5,5,5,3,3]",2023-03-27,"Image pack, Video, Image, People also ask",informational,Organic
nafese squishmallow,8,8,50,23,0.00,https://poshmark.com/listing/Nafese-the-dino-squishmallow-6398e607932a8a01089ab022,1,0,0.00,0.58,22,"[23,18,11,8,11,6,5,5,5,5,3,3]",2023-03-27,"Image pack, Video, Image, People also ask",informational,Organic
yeazy 700,31,31,720,42,0.30,https://poshmark.com/trend/adidas-Yeezy-700-Sneakers-4a74ea4e01382fbe45d45c8f,0,0,0.00,1,17800000,"[0,0,0,0,0,100,0,2,1,2,0,0]",2023-04-02,"Image pack, Site links, Image, Video Carousel, People also ask",commercial,Organic
flent watch,13,13,40,22,0.95,https://poshmark.com/listing/Beautiful-flent-mechanical-watch-6139df20ffba94b06948b19b,0,0,0.00,1,59,"[14,10,10,8,6,8,6,6,4,6,6,4]",2023-03-18,People also ask,commercial,Organic
hello kitty door greeter,18,18,110,21,0.00,https://poshmark.com/listing/HELLO-KITTY-21-Halloween-door-greeter-cat-costume-5f05afef5b4c5a874103063f,0,0,0.00,0.97,21,"[42,52,19,23,23,52,66,52,42,52,66,100]",2023-03-26,"Image pack, Video, Image",commercial,Organic
shooting jacket womens,68,68,30,3,0.72,https://poshmark.com/browse/shooting-jacket,0,0,0.00,1,24500000,"[100,33,0,22,22,11,33,33,55,33,33,22]",2023-03-21,"Image pack, Video, Image","informational, transactional",Organic
wedding ribbon wands,54,54,390,34,0.32,https://poshmark.com/listing/Wedding-ribbon-wands-64009af26defc5c8725c80ed,0,0,0.00,1,82,"[66,54,66,81,81,81,54,44,36,23,44,44]",2023-03-29,"Image pack, Video, Image",commercial,Organic
domino earrings,69,69,40,5,0.32,https://poshmark.com/listing/Domino-earrings-5b5257b2a5d7c69c9db52946,0,0,0.00,1,4240000,"[21,14,14,14,78,14,78,14,78,14,14,14]",2023-03-22,"Image pack, Image, Video Carousel",informational,Organic
moriah elezibeth,36,36,170,67,1.40,https://poshmark.com/brand/Moriah%20Elizabeth,0,0,0.00,0.09,78,"[0,0,0,0,0,0,0,0,0,0,100,0]",2023-03-24,"Knowledge panel, Site links, People also ask",informational,Organic
jordan low breds,24,24,110,33,0.00,https://poshmark.com/browse/jordan-bred-11-low,0,0,0.00,1,83,"[82,52,64,82,82,100,64,64,41,64,41,41]",2023-04-04,"Knowledge panel, Image pack, Video, Image",informational,Organic
slither io toy,35,35,170,24,0.23,https://poshmark.com/listing/Slitherio-Rainbow-BuildaSlither-Toy-by-Bonkers-5f7bf2be12d8802e9aeebba0,0,0,0.00,1,66,"[35,35,35,35,54,44,28,23,18,23,28,15]",2023-03-20,"Image pack, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
littlest pet shop 210,12,12,110,23,0.00,https://poshmark.com/listing/littlest-pet-shop-210-dark-gray-white-sitting-husky-puppy-dog-with-blue-eyes-620ed5728da5c977a469ff68,1,0,0.00,0.31,29,"[100,11,2,2,2,2,2,2,2,2,2,2]",2023-03-29,"Image pack, Video, Image, People also ask",commercial,Organic
royal purple bikini,25,25,40,0,1.02,https://poshmark.com/listing/Victoria-Secret-Royal-purple-bikini--601fe4dd8da5c9904020cd81,0,0,0.00,1,99,"[14,14,14,78,14,14,14,14,14,14,14,78]",2023-03-29,,commercial,Organic
meg by megan kinney,9,9,30,18,0.00,https://poshmark.com/listing/meg-shop-Megan-Kinney-grey-sweater-dress-oversized-sustainable-ethical-fashion-61bf7d33ae766fc67f69cffc,0,0,0.00,0.28,919000,"[4,4,4,4,2,5,6,2,2,2,2,2]",2023-03-13,"Image pack, Video",informational,Organic
bubba trailblazer,45,45,320,16,0.22,https://poshmark.com/brand/Bubba-Home-Dining-Water_Bottles_&_Thermoses,0,0,0.00,1,918000,"[29,43,35,66,100,100,100,81,54,43,66,54]",2023-03-15,"Knowledge panel, Image, Video Carousel, People also ask",informational,Organic
are cosy house sheets made in china,28,28,70,23,0.74,https://poshmark.com/listing/New-Cosy-House-bamboo-bed-sheets-size-Queen-in-purple-6415fdff1741be16434f8701,0,0,0.00,1,59,"[45,81,63,63,81,63,63,45,63,18,63,100]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
iu women's sweatshirt,15,15,40,12,0.39,https://poshmark.com/browse/iu-sweatshirts,0,0,0.00,1,60,"[0,12,0,0,0,0,0,0,2,0,100,28]",2023-03-17,"Video, Image, AdWords bottom",commercial,Organic
christmas mug large,36,36,40,26,0.00,https://poshmark.com/style-tag/Christmas%20Mug,0,0,0.00,0.67,44300000,"[27,0,18,18,18,18,18,18,18,100,100,18]",2023-03-18,"Image pack, Video, Image","informational, transactional",Organic
has clorox bleach pen been discontinued,36,36,30,28,0.00,https://poshmark.com/listing/2-x-Clorox-Bleach-Pen-Gel-for-Whites-2oz56g-Discontinued-63ed28c0acf462ae8d8fcf10,0,0,0.00,0.47,42,"[42,42,57,100,28,28,28,28,28,28,28,28]",2023-03-24,"Site links, Video, Featured snippet, Image, AdWords top, People also ask",informational,Organic
nike dunks rose gold,14,14,50,33,0.00,https://poshmark.com/listing/Nike-Dunk-in-Rose-Gold-and-Light-Grey-597fceda53db510a5f896345,0,0,0.00,1,76,"[27,18,18,27,100,18,100,18,18,100,100,100]",2023-03-20,"Image pack, Video, Image, People also ask",informational,Organic
color of kindness crayons,79,79,70,26,0.48,https://poshmark.com/listing/Crayola-COLORS-OF-KINDNESS-Crayons-Coloring-Book-61351eadf5eb6be42c1c00b9,0,0,0.00,1,791000,"[18,18,11,6,15,18,11,8,6,6,15,15]",2023-04-06,"Knowledge panel, Video, Image, People also ask, Indented, Related products, Related searches",informational,Organic
xscape evening gowns petite,9,9,20,26,0.92,https://poshmark.com/browse/xscape-petite-Dresses,0,0,0.00,1,32,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-20,"Image pack, Image",commercial,Organic
fleur't,13,13,90,7,1.91,https://poshmark.com/brand/Fleur%E2%80%99t,0,0,1.00,1,367000,"[50,50,64,100,100,64,28,64,100,50,100,21]",2023-04-05,"Reviews, Video, Image, AdWords bottom, FAQ",informational,Organic
shearing coat,35,35,90,49,1.09,https://poshmark.com/browse/genuine-shearling-coat,0,0,0.00,1,24400000,"[5,0,0,1,0,100,0,6,44,15,11,3]",2023-03-27,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
luk ees,9,9,50,14,0.31,https://poshmark.com/browse/Luk-Ees-Shoes,1,0,0.00,1,41,"[18,18,18,27,18,18,18,27,100,100,100,36]",2023-03-31,"Image pack, Image",commercial,Organic
taos women's sandals on sale,15,15,40,34,0.75,https://poshmark.com/brand/Taos_Footwear-Women-Shoes-Sandals,0,0,0.00,1,71,"[17,11,41,29,64,29,29,23,11,11,11,11]",2023-03-17,"Image pack, Site links, Video, Image, People also ask",transactional,Organic
cable adapters for computers,35,35,50,44,0.62,"https://poshmark.com/category/Electronics-Computers,_Laptops_&_Parts-Computer_Cable_Adapters",0,0,0.00,1,39000000,"[100,63,63,63,63,63,45,45,36,36,45,27]",2023-03-29,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
youth hey dudes black,19,19,20,8,1.20,https://poshmark.com/brand/Hey%20dude-Kids-Shoes,0,0,0.00,1,99,"[100,100,66,66,66,66,66,66,66,66,66,100]",2023-03-07,"Image pack, Reviews, Video, Image, Shopping ads",commercial,Organic
bali spa charlotte reviews,52,52,70,10,0.00,https://poshmark.com/brands,0,0,0.00,0,77,"[14,14,14,14,50,64,35,50,64,100,78,78]",2023-03-27,"Knowledge panel, Site links",commercial,Organic
white bbl jacket,8,8,70,16,0.29,https://poshmark.com/listing/White-Lululemon-BBL-Jacket-define-jacket-luon-626b4dcde609abb270aca8e7,1,0,0.00,1,2970000,"[5,17,11,11,11,11,11,11,64,82,100,64]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
adilette slides women,20,20,110,33,0.50,https://poshmark.com/brand/adidas-Women-Shoes-Sandals,0,0,0.00,1,66,"[34,34,34,100,53,43,21,15,21,34,15,15]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
lace up leopard heels,4,4,30,19,0.00,https://poshmark.com/browse/leopard-print-heels-lace-up,1,0,0.00,1,100,"[2,8,1,1,1,1,1,1,1,1,1,1]",2023-03-19,,commercial,Organic
crystal my melody,16,16,110,21,0.00,https://poshmark.com/listing/New-Sanrio-My-Melody-Grow-Your-Own-Crystal-Activity-Kit-638ec4251645f7c69ab4b616,0,0,0.00,1,88,"[28,0,28,53,43,82,0,0,28,28,28,10]",2023-03-17,,informational,Organic
big little reveal costumes,26,26,90,4,0.00,https://poshmark.com/browse/big-little-reveal-shirts,0,0,0.00,1,70,"[54,43,6,4,4,4,8,35,29,10,4,6]",2023-03-15,"Image pack, Site links, Video, Image, People also ask",informational,Organic
nadolin,14,14,50,22,0.33,https://poshmark.com/listing/THEORY-Nadolin-Silk-beige-patterned-dress-size-small-60b55904074d24f8acc44a2b,0,0,0.00,1,11300,"[0,0,0,0,0,0,0,100,0,0,0,0]",2023-03-21,"Image pack, Video, Image",informational,Organic
albert sheen,82,82,40,14,0.00,https://poshmark.com/listing/Sheen-Obsidian-Ring-NO-OFFERS-Please-FIRM-5e8d47f0bcbb52ec69724f44,0,0,0.00,0.01,5590000,"[27,18,18,100,18,18,100,18,18,100,18,18]",2023-03-17,"Image pack, Video, Video Carousel",informational,Organic
sculpting bathing suit,65,0,140,46,1.62,https://poshmark.com/listing/Body-sculpting-swim-suit-6401330c7dfcc2734d91e5b3,0,0,0.00,1,1690000,"[100,52,100,100,80,52,23,19,33,19,80,100]",2023-04-07,"Image pack, Site links, Video, Image, People also ask, FAQ, Indented, Popular products, Related searches",commercial,Organic
men's adidas lite racer adapt 3.0 sustainable sneakers,12,12,40,21,0.46,https://poshmark.com/listing/MENS-ADIDAS-LITE-RACER-ADAPT-30-SUSTAINABLE-SNEAKERS-Size-12-62e3061d92e49199b389071c,0,0,0.00,1,36,"[0,18,18,18,18,18,100,100,18]",2023-03-13,"Image pack, Video, Image, People also ask","informational, transactional",Organic
zoomer meowzies,27,27,210,27,0.24,https://poshmark.com/listing/Zoomer-Meowzies-Interactive-Cat-Toy-61c2b06ed1bb4214d9ece5c9,0,0,0.00,1,50,"[43,43,43,53,65,81,65,34,53,53,100,65]",2023-03-22,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
metallic brooch,82,82,50,23,1.40,https://poshmark.com/listing/Lion-Metallic-Brooch-60c585a3cb692cdc03ad94e3,0,0,0.00,1,22200000,"[100,81,9,0,63,100,100,0,0,81,63,9]",2023-04-06,"Image pack, Video, Image, People also ask",commercial,Organic
spongebob dentist,61,61,90,26,0.00,https://poshmark.com/listing/SpongeBob-SquarePants-Book-Behold-No-Cavities-A-Visit-to-the-dentist-617d51821801361e3377cfd3,0,0,0.00,0,21600000,"[81,81,81,100,100,81,81,81,100,81,81,36]",2023-03-30,"Image pack, Site links, Video, Image, People also ask",informational,Organic
how to hang curtains on wall for backdrop,35,35,40,29,0.00,https://poshmark.com/listing/XLarge-Macrame-Wall-hanging-Curtains-Photo-Backdrop-Wall-Art-Home-Decor-62ea8435c9a2288f5abf0a10,0,0,0.00,1,5120000,"[22,22,44,100,44,100,22,22,22,22,22,22]",2023-04-03,"Image pack, Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
kelly charlies angels,48,48,260,36,0.00,https://poshmark.com/listing/Charlies-Angels-Kelly-Garrett-Figure-5f0510b6ae766facb2c1d7ca,0,0,0.00,0.01,1760000,"[66,66,54,54,43,54,54,43,54,35,43,54]",2023-03-23,"Knowledge panel, Site links, People also ask","informational, transactional",Organic
best men's parka,55,55,720,55,1.16,https://poshmark.com/browse/mens-parka-coats,0,0,0.00,1,15200000,"[16,8,7,7,11,7,16,30,65,55,30,44]",2023-04-05,"Video, Image, FAQ",commercial,Organic
make money with shein,68,68,20,28,0.95,https://poshmark.com/listing/Make-Money-Not-Friends-Tshirt-63476b5617fb4b1e7c2455ed,0,0,0.00,0.56,17500000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Image pack, Site links, Video, AdWords bottom, Video Carousel, People also ask",informational,Organic
harvey lewis initial ornaments,4,4,40,14,0.34,https://poshmark.com/brand/harvey%20Lewis,2,0,0.00,1,38,"[27,18,18,18,18,18,18,18,18,100,100,18]",2023-03-17,"Image pack, Image","informational, transactional",Organic
gold dream catcher earrings,11,11,40,1,0.59,https://poshmark.com/browse/feather-dream-catcher-earrings,0,0,0.00,1,5120000,"[14,14,14,14,7,14,14,78,50,78,14,14]",2023-03-29,"Image pack, Image","informational, transactional",Organic
watermelon print fabric,59,59,40,13,0.22,https://poshmark.com/listing/Vintage-MidCentury-Watermelon-Print-Fabric-Cute-Medium-Weight-Cotton-44-BTY-641b4f7368a786381d1781ee,0,0,0.00,1,7380000,"[18,100,18,27,100,18,18,18,18,18,18,18]",2023-04-02,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
crown and ivy clothing,6,6,1000,40,0.38,https://poshmark.com/brand/crown_&_ivy,35,0,13.00,1,50,"[100,81,100,45,62,55,45,55,62,62,62,30]",2023-04-01,"Site links, Video, Image, People also ask",commercial,Organic
santa skiing ornament,72,72,30,11,0.26,https://poshmark.com/listing/Rustic-Painted-Metal-Santa-Christmas-Ornaments-Skiing-Tree-USA-630107b4614973057d462ac2,0,0,0.00,1,2140000,"[17,11,11,11,0,11,0,11,11,11,100,11]",2023-03-13,"Image pack, Video, Image",informational,Organic
timberlea,5,5,320,22,0.00,https://poshmark.com/brand/timberlea,14,0,0.00,0,1080000,"[15,29,100,66,81,66,44,23,29,29,29,19]",2023-04-01,"Image pack, Site links, Video, Image",commercial,Organic
team geotrax all aboard,35,35,170,17,0.00,https://poshmark.com/listing/Geo-Trax-all-aboard-dvd-used-61ca47033a0db91a62b67063,0,0,0.00,0.21,46,"[52,100,100,80,19,19,52,100,80,80,100,52]",2023-03-16,"Image pack, Video, Image, Video Carousel","informational, transactional",Organic
vintage denim jumpsuits,3,3,50,12,0.80,https://poshmark.com/browse/denim-jumpsuit,4,0,3.00,1,92,"[0,11,100,77,44,44,55,77,55,55,44,55]",2023-03-23,"Image pack, Video, Image",commercial,Organic
winter jacket waterproof windproof,64,64,40,25,0.93,https://poshmark.com/listing/Black-3-in-1-Winter-Ski-Jacket-Waterproof-Windproof-Hooded-Jacket-XXL-6211c9c5446e59a6c733c2a8,0,0,0.00,1,7110000,"[2,1,1,1,1,1,1,1,1,8,8,1]",2023-03-20,"Image pack, Site links, Video, Image, People also ask, FAQ",transactional,Organic
fall dog dresses,91,91,50,17,0.00,https://poshmark.com/party/6406622d1c9036b5792716ee,0,0,0.00,0.75,99,"[21,0,14,14,14,14,78,78,78,78,0,14]",2023-03-24,"Image pack, Video, Image",commercial,Organic
fuzzy trim jacket,12,12,50,29,0.00,https://poshmark.com/browse/fur-trim-coat,0,0,0.00,1,3460000,"[17,11,11,11,11,11,11,52,64,82,100,11]",2023-03-19,"Image pack, Video, Image","informational, transactional",Organic
adidas samoa pink,2,2,30,15,0.00,https://poshmark.com/browse/adidas-samoa-sneakers,3,0,0.00,0.9,21,"[27,18,18,18,18,18,100,18,18,18,18,18]",2023-03-16,"Image pack, Site links, Video, Image, AdWords bottom, People also ask","informational, transactional",Organic
resortwear for women,75,75,20,54,1.59,https://poshmark.com/brand/Anthony%E2%80%99s%20Resort%20Wear,0,0,0.00,1,236000000,"[2,3,2,1,0,1,1,1,1,1,3,5]",2023-03-13,"Site links, Video, Image, AdWords bottom",informational,Organic
carlisle birch distressed solid hardwood,42,42,40,4,2.54,https://poshmark.com/brands,0,0,0.00,1,58,"[100,41,41,11,11,11,11,11,11,11,11,11]",2023-03-28,"Image, AdWords top, AdWords bottom, Shopping ads, People also ask","informational, transactional",Organic
no pocket sweatpants,8,8,140,14,0.47,https://poshmark.com/browse/mens-no-pocket-sweatpants,3,0,1.00,1,31700000,"[34,43,34,28,21,28,34,43,28,100,21,53]",2023-03-14,"Video, Image, People also ask",transactional,Organic
dorthy lee,76,62,90,37,0.00,https://poshmark.com/brand/Dorothy%20Lee,0,0,0.00,0.02,38300000,"[43,28,53,100,21,21,28,15,12,12,3,12]",2023-04-07,"Knowledge panel, Site links, Image, Video Carousel, Indented, Related searches","informational, transactional",Organic
rhine stone dress,18,18,30,22,0.59,https://poshmark.com/browse/rhinestone-dress,0,0,0.00,1,47400000,"[7,0,7,3,0,0,26,19,19,0,26,26]",2023-03-29,"Image pack, Video, Image","informational, transactional",Organic
red and black graphic tee,57,0,1600,25,0.44,https://poshmark.com/browse/mens-black-graphic-tees,0,0,0.00,1,61500000,"[79,54,54,66,100,100,66,41,41,54,41,41]",2023-04-07,"Image pack, Site links, Image, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
