Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
metal juicer,83,83,140,27,0.35,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,22000000,"[53,65,53,65,65,65,53,42,42,53,65,53]",2023-03-15,"Image pack, Reviews, Video, Image, People also ask","commercial, informational",Organic
package creator,22,22,20,49,1.55,https://www.kitchenaid.com/content/kitchenaid/en_us/resources/appliance-package-creator.html,0,0,0.00,0.49,124000000,"[33,22,22,22,22,22,22,22,22,22,22,22]",2023-03-13,"Image pack, Site links, Video, AdWords bottom",informational,Organic
puff pastry butter bread,66,66,210,10,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/types-of-pastry.html,0,0,0.00,0.25,16900000,"[1,1,1,1,1,1,100,24,8,5,5,5]",2023-03-24,"Image pack, Reviews, Video, Video Carousel, People also ask",informational,Organic
how to make perfect latte,76,76,40,54,0.32,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/espresso-milk-frother-latte.html,0,0,0.00,0.14,41900000,"[18,18,18,9,18,9,63,45,81,100,45,45]",2023-04-01,"Image pack, Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
how to use dishwasher detergent pods,90,90,20,41,1.95,https://producthelp.kitchenaid.com/Dishwashers/Dishwashers/Product_Info/Dishwasher_Cleaning_and_Care/Using_the_Correct_Type_and_Amount_of_Detergent,0,0,0.00,0.15,4040000,"[27,18,18,18,18,18,18,18,18,18,18,18]",2023-03-22,"Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
36 built in refrigerator panel ready,13,13,20,20,1.56,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators/french-door-refrigerators/p.22-cu.-ft.-36-inch-width-counter-depth-panel-ready-with-interior-dispense-french-door-refrigerator.krfc302epa.html,0,0,0.00,1,23900000,"[9,9,9,9,9,9,4,9,9,9,14,9]",2023-03-26,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
best refrigerator 2022 with ice maker,82,82,70,77,1.15,https://www.kitchenaid.com/pinch-of-help/major-appliances/french-door-side-by-side.html,0,0,0.00,1,10200000,"[0,17,11,17,23,23,64,64,64,64,100,52]",2023-03-12,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
kitchen coffee cart,85,85,1300,37,0.46,https://www.kitchenaid.com/,0,0,0.00,1,116000000,"[66,66,54,54,54,54,54,41,41,54,41,36]",2023-04-06,"Image pack, Site links, Video, Image, Indented, Related searches",commercial,Organic
cinnamon roll commercial,81,81,50,23,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/cinnamon-roll-bread.html,0,0,0.00,0.95,12300000,"[11,52,11,52,100,11,11,29,11,11,11,11]",2023-03-20,"Image pack, Reviews, Video, People also ask","informational, transactional",Organic
smooth smoothies,96,96,50,23,1.67,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/can-you-make-smoothies-in-a-food-processor.html,0,0,0.00,0.48,12500000,"[27,100,100,100,100,100,18,18,18,18,18,18]",2023-03-16,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask, FAQ",informational,Organic
5 element,22,21,1900,75,0.72,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges/electric-freestanding-range/p.30-inch-5-element-electric-convection-range.kfeg500ess.html,2,0,2.00,0.12,2660000000,"[4,100,100,16,35,29,53,16,10,10,29,16]",2023-04-07,"Image pack, Site links, Video, People also ask, Indented, Related searches, See results about","informational, transactional",Organic
how do i make whip cream,27,27,30,66,0.03,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-whipped-cream.html,0,0,0.00,0.04,53200000,"[27,36,27,36,36,36,27,18,27,45,36,27]",2023-03-24,"Site links, Reviews, Video Carousel, People also ask",informational,Organic
frigidaire refrigerator error code e1,49,49,40,25,0.00,https://producthelp.kitchenaid.com/Dishwashers/Dishwashers_After_2020/Error_Code_or_Flashing_Lights/Error_Codes/F9E1_-_Error_Code_-_Dishwasher,0,0,0.00,0,91,"[22,55,22,0,55,33,77,22,100,77,55,33]",2023-03-17,"Image pack, Video Carousel, People also ask",informational,Organic
what is the best 36 inch gas range,41,41,170,25,0.65,https://www.kitchenaid.com/major-appliances/ranges/commercial-ranges/p.kitchenaid-36-smart-commercial-style-gas-range-with-6-burners.kfgc506jss.html,0,0,0.00,1,39600000,"[53,65,65,53,28,43,53,53,43,65,53,43]",2023-03-22,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
pour bowls,49,49,40,32,0.27,https://www.kitchenaid.com/countertop-appliances/stand-mixers/bowls.html,0,0,0.00,1,287000000,"[18,18,18,81,81,0,81,63,0,9,100,0]",2023-03-24,"Image pack, Video, Image, People also ask",commercial,Organic
fuse tripped,99,99,320,60,1.03,https://producthelp.kitchenaid.com/Cooking/Wall_Ovens_and_Ranges/Electric_Ranges/Oven_Concerns/Oven_Not_Working/Circuit_Breaker_Tripped_or_Fuse_Blown_-_Electric_Range,0,0,0.00,0.3,3360000,"[66,66,54,66,66,81,81,66,66,81,81,81]",2023-03-22,"Site links, Video, Featured snippet, AdWords bottom, People also ask",informational,Organic
kdtm704kps review,2,2,30,24,2.27,https://www.kitchenaid.com/major-appliances/dishwashers/integrated-control/p.44-dba-dishwasher-with-freeflex-third-rack-and-led-interior-lighting.kdtm704kps.html,3,0,8.00,1,13600,"[7,21,14,7,14,21,21,21,28,21,14,21]",2023-03-27,"Knowledge panel, Site links, Video Carousel, People also ask","commercial, informational",Organic
appliance repair moore,79,79,210,23,0.00,https://www.kitchenaid.com/owners.html,0,0,0.00,0.04,23700000,"[54,35,35,15,15,44,44,66,66,23,15,23]",2023-03-20,"Local pack, Image pack, Site links, Video, Image, People also ask",commercial,Organic
kitchen electric,46,46,390,25,0.80,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges.html,0,0,0.00,1,453000000,"[36,54,54,54,44,36,54,44,54,54,36,44]",2023-03-29,"Local pack, Image pack, Site links, Video, Image",commercial,Organic
why does my period look like coffee grounds,88,88,40,31,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-cold-brew-coffee.html,0,0,0.00,0,19400000,"[23,23,23,19,14,23,23,19,19,19,19,19]",2023-03-12,"Image pack, Site links, Featured snippet, Image, People also ask",informational,Organic
make butter whipping cream,20,20,110,37,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-butter.html,0,0,0.00,0.01,57800000,"[66,42,52,42,52,42,52,66,0,0,100,80]",2023-04-06,"Image pack, Site links, Reviews, Video, Video Carousel, People also ask",informational,Organic
gold kitchen vent hood,20,20,20,20,0.90,https://www.kitchenaid.com/major-appliances/hoods-and-vents.html,0,0,0.00,0.96,9490000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Image pack, Video, Image, People also ask","informational, transactional",Organic
rye bread bowl recipe,31,31,40,31,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-rye-bread.html,0,0,0.00,0,16500000,"[21,14,14,14,14,14,14,14,14,78,100,14]",2023-03-20,"Reviews, Video, People also ask",informational,Organic
how to grow cranberries,84,84,720,42,0.82,https://stories.kitchenaid.com/article/harvest-time-cranberries-from-bog-to-bag,0,0,0.00,0.02,5180000,"[24,20,41,16,30,36,16,36,41,100,20,16]",2023-04-03,"Site links, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
slidein range,5,5,50,48,0.74,https://www.kitchenaid.com/pinch-of-help/major-appliances/freestanding-vs-slide-in-range.html,2,0,1.00,1,1180000000,"[15,19,29,5,6,6,0,0,0,1,0,0]",2023-03-14,"Image pack, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
kscs25inss00 water filter,7,7,30,7,0.83,https://www.kitchenaid.com/major-appliances/water-filters/how-to-replace-refrigerator-water-filter.html,0,0,0.00,1,61,"[2,1,1,1,1,1,3,1,3,2,1,3]",2023-03-14,"Image pack, Site links, Video, Image",commercial,Organic
kscs25inss00 water filter,6,6,30,7,0.83,https://www.kitchenaid.com/major-appliances/water-filters.html,1,0,0.00,1,61,"[2,1,1,1,1,1,3,1,3,2,1,3]",2023-03-14,"Image pack, Site links, Video, Image",commercial,Organic
at a stand,95,95,70,35,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-whipped-cream.html,0,0,0.00,0,7610000000,"[77,77,77,100,77,77,77,100,77,77,77,77]",2023-03-21,"Image pack, People also ask",informational,Organic
how to reheat a steak in the air fryer,41,41,90,20,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-cook-steak-in-air-fryer-toaster-oven.html,0,0,0.00,0,1210000,"[9,52,9,9,9,52,52,80,80,100,52,33]",2023-03-28,"Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
what to do with too many onions,92,92,140,30,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-chop-onions-in-food-processor.html,0,0,0.00,0.03,185000000,"[43,35,53,43,43,43,28,28,35,28,28,23]",2023-03-27,"Reviews, Video, Featured snippet, People also ask",informational,Organic
hand churned butter,89,89,90,25,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-butter.html,0,0,0.00,0.92,644000,"[3,11,2,9,11,11,7,11,11,11,11,11]",2023-03-21,"Site links, Reviews, Video, Video Carousel, People also ask",informational,Organic
vent hood wall mount,17,17,50,53,1.31,https://www.kitchenaid.com/major-appliances/hoods-and-vents/wall-mount.html,0,0,0.00,1,9200000,"[0,100,0,0,0,0,0,1,0,3,0,0]",2023-03-13,"Image pack, Site links, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
philips espresso machine vs breville,83,83,20,4,1.15,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/espresso-machine-differences-manual-vs-semi-automatic-vs-automatic.html,0,0,0.00,1,4410000,"[50,50,50,50,50,50,50,50,100,50,50,50]",2023-04-04,"Site links, Image, Video Carousel",commercial,Organic
61 inch tall refrigerator,18,18,30,17,1.09,https://www.kitchenaid.com/pinch-of-help/major-appliances/refrigerator-dimensions.html,0,0,0.00,1,90,"[21,28,21,28,14,14,21,14,14,21,14,14]",2023-03-13,"Image pack, Video, Image, People also ask",commercial,Organic
kitchen appliances list,43,43,1600,49,0.94,https://www.kitchenaid.com/,0,0,0.00,1,252000000,"[29,24,19,13,16,13,13,13,13,10,13,10]",2023-04-05,"Video, Image, People also ask",commercial,Organic
kitchen appliances list,42,42,1600,49,0.94,https://www.kitchenaid.com/pinch-of-help/major-appliances/must-have-kitchen-appliances.html,0,0,0.00,1,252000000,"[29,24,19,13,16,13,13,13,13,10,13,10]",2023-04-05,"Video, Image, People also ask",commercial,Organic
to buy refrigerator,56,56,20,87,2.14,https://www.kitchenaid.com/major-appliances/refrigeration.html,0,0,0.00,1,314000000,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-04-05,"Local pack, Site links, Video, Image, People also ask, FAQ",transactional,Organic
how to turn butter,17,17,30,45,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-butter.html,0,0,0.00,0.01,341000000,"[14,9,9,14,9,19,9,9,9,14,9,14]",2023-03-18,"Image pack, Reviews, Video, Video Carousel, People also ask",informational,Organic
blender milk,4,4,70,13,0.37,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-milkshake-in-blender.html,4,0,1.00,1,41700000,"[81,81,81,81,81,100,100,9,63,45,18,81]",2023-03-14,"Image pack, Reviews, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
removing kitchenaid dishwasher,11,11,20,37,2.99,https://producthelp.kitchenaid.com/Dishwashers/Product_Info/Dishwasher_Cleaning_and_Care/Removing_Odors_in_your_Dishwasher,0,0,1.00,0.09,96,"[33,66,66,33,100,100,100,66,66,100,0,66]",2023-04-03,"Video, Featured snippet, Image, People also ask",navigational,Organic
removing kitchenaid dishwasher,10,10,20,37,2.99,https://producthelp.kitchenaid.com/Dishwashers/Dishwashers/Product_Info/Dishwasher_Product_Assistance/Removing_the_Top_Rack_from_the_Dishwasher,0,0,1.00,0.09,96,"[33,66,66,33,100,100,100,66,66,100,0,66]",2023-04-03,"Video, Featured snippet, Image, People also ask",navigational,Organic
kitchen crusher not working,77,77,20,41,8.14,https://www.kitchenaid.com/major-appliances/disposals-and-compactors/disposals/p.3-4-horsepower-continuous-feed-food-waste-disposer.kcds075t.html,0,0,0.00,0.2,6540000,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-03,"Site links, Video Carousel, People also ask, FAQ",informational,Organic
blue gas stoves,14,14,40,19,1.49,https://www.kitchenaid.com/major-appliances/ranges/gas-ranges/gas-freestanding-range/p.kitchenaid-36-smart-commercial-style-gas-range-with-6-burners.kfgc506jib.html,0,0,0.00,1,136000000,"[44,77,100,55,33,33,33,33,33,44,33,44]",2023-03-16,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
refrigerator 65 x 30,17,17,90,39,0.75,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators/french-door-refrigerators/p.20-cu.-ft.-30-inch-width-standard-depth-french-door-refrigerator-with-interior-dispense.krff300ess.html,0,0,0.00,1,41700000,"[42,53,34,42,80,15,65,53,19,11,19,26]",2023-03-20,"Site links, Image, AdWords bottom, Shopping ads, People also ask","informational, transactional",Organic
can you put a cutting board in the dishwasher,67,67,30,36,0.00,https://producthelp.kitchenaid.com/Kitchenware/Cutting_Boards/Cutting_Board_Use_and_Care,0,0,0.00,0,17800000,"[18,18,18,18,18,18,18,18,18,18,100,18]",2023-03-30,"Image pack, Site links, Featured snippet, Video Carousel, People also ask",informational,Organic
cook bacon in stove,86,86,90,51,0.06,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-cook-bacon-in-toaster-oven.html,0,0,0.00,0.08,20900000,"[64,64,50,78,64,78,64,64,64,78,100,64]",2023-03-17,"Site links, Reviews, Video, Video Carousel, People also ask",informational,Organic
fresh lasagne sheets near me,30,30,40,23,0.60,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-store-fresh-pasta.html,0,0,0.00,1,1800000,"[27,27,18,18,18,18,18,18,36,27,100,100]",2023-03-18,"Local pack, Reviews, Video, People also ask",transactional,Organic
seed oil press machine,95,95,30,13,0.42,https://www.kitchenaid.com/countertop-appliances/stand-mixers/attachments.html,0,0,0.00,1,29900000,"[27,100,18,18,18,18,18,18,18,18,18,18]",2023-03-14,"Image pack, Site links, Video, Image",commercial,Organic
winterizing rv ice maker,27,27,40,1,0.00,https://producthelp.kitchenaid.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Cleaning_and_Care/Winterizing_the_Refrigerator,0,0,0.00,0.16,558000,"[21,14,14,14,14,14,14,14,78,78,14,14]",2023-03-23,"Site links, AdWords bottom, Video Carousel, People also ask",informational,Organic
carafe replacement lid,37,37,30,2,0.28,https://www.kitchenaid.com/countertop-appliances/coffee-products/accessories/p.glass-carafe-with-lid-fits-model-kcm1208-and-kcm1209.w11358307g.html,0,0,0.00,1,2420000,"[3,7,0,0,0,0,0,11,34,26,34,26]",2023-03-13,"Image pack, Video, Image",commercial,Organic
what does the steamboat do,59,59,90,41,0.00,https://stories.kitchenaid.com/article/steamboat-a-chinese-new-year-tradition,0,0,0.00,0,19700000,"[13,16,4,1,1,1,1,2,1,1,1,5]",2023-03-17,"Video, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
descaling a coffee maker,1,1,480,67,0.16,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-clean-and-descale-a-coffee-maker.html,119,0,19.00,1,0,"[48,32,26,32,32,48,32,32,21,100,88,48]",2023-04-02,"Carousel, Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
oven control board not working,70,70,30,24,2.84,https://producthelp.kitchenaid.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Oven_Not_Working_-_What_to_Check,0,0,0.00,0.67,92,"[42,28,28,28,28,28,42,42,42,71,28,28]",2023-03-20,"Image pack, Site links, Featured snippet, Image, Shopping ads, Video Carousel, People also ask",informational,Organic
oven door springs,81,81,70,8,0.45,https://producthelp.kitchenaid.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Videos/VIDEO%3A_Resetting_the_Oven_Door_Hinges,0,0,0.00,1,34200000,"[42,7,7,7,7,7,7,42,42,42,34,26]",2023-03-29,"Image pack, Video, Image, AdWords top, Shopping ads, People also ask",commercial,Organic
pie crust sheet,86,86,40,29,0.33,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/types-of-pastry.html,0,0,0.00,1,11300000,"[29,11,5,0,11,0,17,29,52,23,100,29]",2023-04-05,"Image pack, Reviews, Video, Image, People also ask",informational,Organic
kfdc558jbk,1,0,20,3,1.19,https://www.kitchenaid.com/major-appliances/ranges/freestanding-ranges/p.kitchenaid-48-smart-commercial-style-dual-fuel-range-with-griddle.kfdc558jbk.html,4,0,5.00,0.56,4460,"[7,10,7,5,5,5,5,5,5,5,5,5]",2023-04-08,"Knowledge panel, Image pack, Image, Related products","informational, transactional",Organic
motherboard code 30,48,48,40,23,0.00,https://producthelp.kitchenaid.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances,0,0,0.00,0,0,"[21,14,14,14,14,14,14,14,14,14,64,100]",2023-03-16,"Carousel, Image pack, Site links, Video, Featured snippet, People also ask",informational,Organic
ksgg700ebs,1,1,210,21,1.38,https://www.kitchenaid.com/major-appliances/black-stainless/ranges/p.30-inch-5-burner-gas-slide-in-convection-range.ksgg700ebs.html,52,0,71.00,1,13200,"[54,54,43,35,54,43,35,43,43,54,54,54]",2023-04-07,"Knowledge panel, Image, AdWords top, Related products, Related searches",informational,Organic
dish washer drain hose,16,16,210,45,0.31,https://www.kitchenaid.com/major-appliances/dishwashers/accessories/installation-kits/p.dishwasher-drain-hose-extension.8269144a.html,1,0,0.00,1,8010000,"[16,8,2,5,2,8,5,68,5,1,8,5]",2023-03-25,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
dish washer drain hose,8,8,210,45,0.31,https://producthelp.kitchenaid.com/Dishwashers/Product_Info/Dishwasher_Videos/VIDEO%3A_Installing_the_Dishwasher_Power_Cord_and_Drain_Hose,5,0,1.00,1,8010000,"[16,8,2,5,2,8,5,68,5,1,8,5]",2023-03-25,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
fresh chicken breast in air fryer,55,55,140,59,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-air-fry-chicken.html,0,0,0.00,0,11100000,"[34,28,43,34,43,34,34,34,28,43,65,53]",2023-03-30,"Site links, Reviews, Video, People also ask",informational,Organic
fitting for water line to fridge,54,54,20,59,1.21,https://www.kitchenaid.com/major-appliances/refrigeration/accessories/ice-makers/p.refrigerator-water-line-installation-kit.w10505928rp.html,0,0,0.00,1,34500000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Image pack, Site links, Video, Image, Shopping ads, Video Carousel, People also ask, FAQ",informational,Organic
